FantaCode,Role,Name,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Gdv,Gdp,Day
4899,D,Singo,5.5,0,0,0,0,0,0,0,0,0,0,0,35
4994,D,Vojvoda,5.5,0,0,0,0,0,0,1,0,0,0,0,35
2009,C,Lukic,5.5,0,0,0,0,0,0,1,0,0,0,0,35
2065,C,Praet,6,0,0,0,0,0,0,0,0,0,0,0,35
5298,C,Pobega,6,0,0,0,0,0,0,0,0,0,0,0,35
5453,C,Ricci S.,6.5,0,0,0,0,0,0,0,0,0,0,0,35
441,A,Belotti,8.5,1,0,0,0,2,0,0,0,0,0,0,35
2103,A,Pellegri,6,0,0,0,0,0,0,0,0,0,0,0,35
4184,A,Brekalo,6,0,0,0,0,0,0,0,0,1,0,0,35
5806,A,Seck,6,0,0,0,0,0,0,0,0,0,0,0,35
1924,ALL,Juric,6,0,0,0,0,0,0,1,0,0,0,0,35
2211,P,Silvestri,6,0,2,0,0,0,0,0,0,0,0,0,35
4412,D,Rodrigo Becao,6,0,0,0,0,0,0,0,0,0,0,0,35
4904,D,Mari',5.5,0,0,0,0,0,0,1,0,0,0,0,35
4998,D,Molina N.,5.5,0,0,0,0,0,0,0,0,0,0,0,35
5355,D,Udogie,6,0,0,0,0,0,0,0,0,1,0,0,35
5677,D,Perez N.,5.5,0,0,0,0,0,0,0,0,0,0,0,35
5686,D,Soppy,6,0,0,0,0,0,0,0,0,0,0,0,35
302,C,Pereyra,5.5,0,0,0,0,0,0,1,0,0,0,0,35
434,C,Jajalo,6,0,0,0,0,0,0,0,0,0,0,0,35
2392,C,Walace,5.5,0,0,0,0,0,0,0,0,0,0,0,35
5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0,0,0,35
5287,C,Arslan,5.5,0,0,0,0,0,0,0,0,0,0,0,35
2119,A,Deulofeu,6.5,0,0,0,0,0,0,0,0,0,0,0,35
2826,A,Pussetto,7,1,0,0,0,0,0,0,0,0,0,0,35
5676,A,Success,6,0,0,0,0,0,0,0,0,0,0,0,35
5738,ALL,Cioffi G.,6,0,0,0,0,0,0,0,0,0,0,0,35
5478,P,Maenpaa,5.5,0,2,0,0,0,0,0,0,0,0,0,35
1847,D,Caldara,5.5,0,0,0,0,0,0,0,0,0,0,0,35
4373,D,Mateju,5.5,0,0,0,0,0,0,0,0,0,0,0,35
4719,D,Ampadu,5.5,0,0,0,0,0,0,0,0,0,0,0,35
5479,D,Ceccaroni,6,0,0,0,0,0,0,0,0,0,0,0,35
5695,D,Haps,6,0,0,0,0,0,0,1,0,0,0,0,35
5773,D,Ullmann,6,0,0,0,0,0,0,0,0,0,0,0,35
1980,C,Aramu,7,1,0,0,0,0,0,1,0,0,0,0,35
2107,C,Kiyine,5.5,0,0,0,0,0,0,1,0,0,0,0,35
4701,C,Cuisance,6,0,0,0,0,0,0,0,0,0,0,0,35
5486,C,Crnigoj,6,0,0,0,0,0,0,0,0,0,0,0,35
5488,C,Fiordilino,6,0,0,0,0,0,0,0,0,0,0,0,35
5490,C,Peretz,6.5,0,0,0,0,0,0,0,0,1,0,0,35
5508,C,Vacca,6,0,0,0,0,0,0,0,0,0,0,0,35
5515,A,Okereke,6,0,0,0,0,0,0,0,0,0,0,0,35
5529,A,Henry,6,0,0,0,0,0,0,0,0,0,0,0,35
5818,ALL,Soncin,6.5,0,0,0,0,0,0,0,0,0,0,0,35
4957,P,Montipo',6,0,1,0,0,0,0,0,0,0,0,0,35
581,D,Faraoni,6,0,0,0,0,0,0,0,0,0,0,0,35
1891,D,Ceccherini,6.5,0,0,0,0,0,0,0,0,0,0,0,35
2141,D,Depaoli,6,0,0,0,0,0,0,0,0,0,0,0,35
2668,D,Retsos,6,0,0,0,0,0,0,0,0,0,0,0,35
2758,D,Gunter,6,0,0,0,0,0,0,0,0,0,0,0,35
4888,D,Sutalo,6,0,0,0,0,0,0,0,0,0,0,0,35
5498,D,Casale,6,0,0,0,0,0,0,0,0,0,0,0,35
2011,C,Miguel Veloso,6,0,0,0,0,0,0,0,0,0,0,0,35
2172,C,Barak,7,1,0,0,0,0,0,1,0,0,0,0,35
4890,C,Tameze,7,0,0,0,0,0,0,1,0,0,0,0,35
5007,C,Ilic,6.5,0,0,0,0,0,0,0,0,0,0,0,35
5499,C,Hongla,6,0,0,0,0,0,0,1,0,0,0,0,35
90,A,Lasagna,6,0,0,0,0,0,0,0,0,0,0,0,35
1958,A,Caprari,7.5,1,0,0,0,0,0,0,0,0,0,0,35
2061,A,Simeone,6.5,0,0,0,0,0,0,1,0,1,0,0,35
2729,ALL,Tudor,7,0,0,0,0,0,0,0,0,0,0,0,35
2792,P,Musso,6,0,1,0,0,0,0,0,0,0,0,0,36
554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0,0,0,36
787,D,Djimsiti,7,1,0,0,0,0,0,0,0,0,0,0,36
2130,D,Hateboer,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2181,D,Palomino,6,0,0,0,0,0,0,0,0,0,0,0,36
4332,D,Demiral,6.5,0,0,0,0,0,0,0,0,1,0,0,36
5375,D,Maehle,6,0,0,0,0,0,0,0,0,0,0,0,36
22,C,De Roon,6.5,0,0,0,0,0,0,0,0,0,0,0,36
788,C,Freuler,5.5,0,0,0,0,0,0,1,0,0,0,0,36
2077,C,Pasalic,6.5,1,0,0,0,0,0,0,0,0,0,0,36
2741,C,Pessina,6,0,0,0,0,0,0,0,0,0,0,0,36
4427,C,Malinovskyi,7,0,0,0,0,0,0,1,0,1,0,0,36
5685,C,Koopmeiners,6.5,0,0,0,0,0,0,0,0,0,0,0,36
507,A,Muriel,7.5,1,0,0,0,0,0,1,0,1,0,0,36
2832,A,Boga,6.5,0,0,0,0,0,0,0,0,0,0,0,36
684,ALL,Gasperini,7,0,0,0,0,0,0,0,0,0,0,0,36
133,P,Skorupski,5.5,0,4,1,0,0,0,1,0,0,0,0,36
487,D,De Silvestri,6,0,0,0,0,0,0,0,0,1,0,0,36
4891,D,Soumaoro,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5300,D,Hickey,5.5,0,0,0,0,0,0,1,0,0,0,0,36
5675,D,Theate,5.5,0,0,0,0,0,0,0,0,0,0,0,36
272,C,Medel,5,0,0,0,0,0,0,1,0,0,0,0,36
2154,C,Vignato,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2167,C,Orsolini,7,1,0,0,0,0,0,0,0,0,0,0,36
2625,C,Soriano,6,0,0,0,0,0,0,0,0,0,0,0,36
2744,C,Svanberg,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4393,C,Schouten,7,1,0,0,0,0,0,0,0,0,0,0,36
4869,C,Dominguez,6,0,0,0,0,0,0,1,0,0,0,0,36
537,A,Sansone,6,0,0,0,0,0,0,0,0,0,0,0,36
2719,A,Barrow,6.5,0,0,0,0,0,0,0,0,1,0,0,36
4268,A,Arnautovic,7,1,0,0,0,0,0,0,0,0,0,0,36
687,ALL,Mihajlovic,6,0,0,0,0,0,0,0,0,0,0,0,36
2178,P,Cragno,6,0,1,0,0,0,0,1,0,0,0,0,36
1866,D,Ceppitelli,6,0,0,0,0,0,0,0,0,0,0,0,36
2653,D,Lykogiannis,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4887,D,Bellanova,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4934,D,Lovato,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5447,D,Altare,6.5,1,0,0,0,0,0,0,0,0,0,0,36
27,C,Grassi,6,0,0,0,0,0,0,0,0,0,0,0,36
556,C,Baselli,6.5,0,0,0,0,0,0,0,0,1,0,0,36
1871,C,Deiola,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2076,C,Rog,6,0,0,0,0,0,0,0,0,0,0,0,36
4886,C,Pereiro,6,0,0,0,0,0,0,0,0,0,0,0,36
4965,C,Marin,5.5,0,0,0,0,0,0,0,0,0,0,0,36
247,A,Pavoletti,5.5,0,0,0,0,0,0,1,0,0,0,0,36
345,A,Keita B.,6,0,0,0,0,0,0,0,0,0,0,0,36
1874,A,Joao Pedro,6,0,0,0,0,0,0,0,0,0,0,0,36
5819,ALL,Agostini,6,0,0,0,0,0,0,0,0,0,0,0,36
4964,P,Vicario,7.5,0,4,0,0,0,0,0,0,0,0,0,36
76,D,Romagnoli S.,4.5,0,0,0,0,0,1,0,0,0,0,0,36
393,D,Luperto,5,0,0,0,0,0,0,0,0,0,0,0,36
805,D,Fiamozzi,5.5,0,0,0,0,0,0,0,0,1,0,0,36
5010,D,Ismajli,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5449,D,Parisi,5,0,0,0,0,0,0,0,0,0,0,0,36
557,C,Benassi,6,0,0,0,0,0,0,0,0,0,0,0,36
2253,C,Bandinelli,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2778,C,Stulac,6,0,0,0,0,0,0,0,0,0,0,0,36
4376,C,Zurkowski,7,0,0,0,0,0,0,0,0,1,0,0,36
4498,C,Henderson L.,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5451,C,Bajrami,6,0,0,0,0,0,0,0,0,0,0,0,36
5719,C,Asllani,7,1,0,0,0,0,0,0,0,0,0,0,36
1857,A,Di Francesco F.,6,0,0,0,0,0,0,0,0,0,0,0,36
2038,A,Pinamonti,7,1,0,0,0,0,0,0,0,0,0,0,36
2155,A,Cutrone,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2821,ALL,Andreazzoli,6,0,0,0,0,0,0,0,0,0,0,0,36
2815,P,Terracciano,6,0,0,0,0,0,0,0,0,0,0,0,36
252,D,Biraghi,6,0,0,0,0,0,0,0,0,0,0,0,36
2164,D,Milenkovic,6.5,0,0,0,0,0,0,0,0,0,0,0,36
2174,D,Venuti,6,0,0,0,0,0,0,0,0,0,0,0,36
4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,0,0,36
4407,D,Igor,6,0,0,0,0,0,0,0,0,0,0,0,36
150,C,Saponara,6,0,0,0,0,0,0,0,0,0,0,0,36
367,C,Bonaventura,7,1,0,0,0,0,0,1,0,0,0,0,36
406,C,Callejon,6,0,0,0,0,0,0,0,0,0,0,0,36
526,C,Duncan,6,0,0,0,0,0,0,1,0,0,0,0,36
4522,C,Amrabat,6.5,0,0,0,0,0,0,1,0,0,0,0,36
4658,C,Ikone',6.5,0,0,0,0,0,0,0,0,0,0,0,36
5457,C,Maleh,6,0,0,0,0,0,0,0,0,0,0,0,36
2756,A,Piatek,6,0,0,0,0,0,0,0,0,0,0,0,36
4179,A,Gonzalez N.,7.5,0,0,0,0,1,0,0,0,0,0,0,36
5786,A,Cabral,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4993,ALL,Italiano,7,0,0,0,0,0,0,0,0,0,0,0,36
2179,P,Sirigu,6,0,1,0,0,0,0,0,0,0,0,0,36
2285,D,Bani,6.5,0,0,0,0,0,0,0,0,0,0,0,36
2759,D,Criscito,7,0,0,0,0,1,0,0,0,0,0,0,36
5748,D,Hefti,6,0,0,0,0,0,0,0,0,0,0,0,36
5750,D,Ostigard,6,0,0,0,0,0,0,0,0,0,0,0,36
170,C,Badelj,6,0,0,0,0,0,0,1,0,0,0,0,36
2121,C,Melegoni,6,0,0,0,0,0,0,1,0,0,0,0,36
4370,C,Portanova,6,0,0,0,0,0,0,0,0,0,0,0,36
4693,C,Amiri,6.5,0,0,0,0,0,0,0,0,1,0,0,36
5705,C,Galdames,6,0,0,0,0,0,0,0,0,0,0,0,36
5791,C,Frendrup,5,0,0,0,0,0,0,0,0,0,0,0,36
5800,C,Gudmundsson A.,7,1,0,0,0,0,0,0,0,0,0,0,36
472,A,Destro,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5506,A,Ekuban,6,0,0,0,0,0,0,0,0,0,0,0,36
5755,A,Yeboah,6,0,0,0,0,0,0,0,0,0,0,0,36
5775,ALL,Blessin,7,0,0,0,0,0,0,0,0,0,0,0,36
250,P,Handanovic,5.5,0,2,0,0,0,0,0,0,0,0,0,36
253,D,D'ambrosio,6,0,0,0,0,0,0,0,0,0,0,0,36
254,D,Dimarco,6.5,0,0,0,0,0,0,0,0,0,0,0,36
322,D,De Vrij,5,0,0,0,0,0,0,0,0,0,0,0,36
798,D,Skriniar,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2525,D,Darmian,6,0,0,0,0,0,0,0,0,0,0,0,36
5513,D,Dumfries,6.5,0,0,0,0,0,0,0,0,0,0,0,36
265,C,Brozovic,6.5,0,0,0,0,0,0,0,0,0,0,0,36
704,C,Perisic,7,0,0,0,0,0,0,0,0,0,0,0,36
1870,C,Barella,6.5,0,0,0,0,0,0,0,0,0,0,0,36
2194,C,Calhanoglu,6.5,0,0,0,0,0,0,0,0,1,0,0,36
2414,C,Vidal,6.5,0,0,0,0,0,0,0,0,0,0,0,36
495,A,Correa,6,0,0,0,0,0,0,0,0,0,0,0,36
647,A,Dzeko,6.5,0,0,0,0,0,0,0,0,1,0,0,36
2475,A,Sanchez,6.5,1,0,0,0,0,0,0,0,0,0,0,36
2764,A,Martinez L.,7.5,2,0,0,0,0,0,1,0,0,0,0,36
826,ALL,Inzaghi S.,7,0,0,0,0,0,0,0,0,0,0,0,36
453,P,Szczesny,6.5,0,2,0,0,0,0,0,0,0,0,0,36
286,D,Bonucci,6,0,0,0,0,0,0,0,0,0,0,0,36
294,D,Rugani,6,0,0,0,0,0,0,1,0,0,0,0,36
358,D,De Sciglio,4.5,0,0,0,0,0,0,0,0,0,0,0,36
662,D,Alex Sandro,6,0,0,0,0,0,0,0,0,0,0,0,36
697,D,Cuadrado,6,0,0,0,0,0,0,0,0,0,0,0,36
184,C,Bernardeschi,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2379,C,Rabiot,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2432,C,Zakaria,6,0,0,0,0,0,0,0,0,0,0,0,36
4285,C,Arthur,5.5,0,0,0,0,0,0,1,0,0,0,0,36
5813,C,Miretti,6.5,0,0,0,0,0,0,0,0,0,0,0,36
309,A,Dybala,7,1,0,0,0,0,0,1,0,0,0,0,36
313,A,Morata,6,0,0,0,0,0,0,0,0,0,0,0,36
2097,A,Kean,5,0,0,0,0,0,0,0,0,1,0,0,36
2841,A,Vlahovic,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5060,A,Ake' M.,6,0,0,0,0,0,0,0,0,0,0,0,36
686,ALL,Allegri,5,0,0,0,0,0,0,0,0,0,0,0,36
1934,P,Strakosha,6,0,0,0,0,0,0,0,0,0,0,0,36
140,D,Hysaj,5.5,0,0,0,0,0,0,1,0,0,0,0,36
327,D,Patric,7,1,0,0,0,0,0,0,0,0,0,0,36
513,D,Acerbi,6,0,0,0,0,0,0,0,0,0,0,0,36
2188,D,Marusic,6,0,0,0,0,0,0,0,0,0,0,0,36
2263,D,Lazzari,7,0,0,0,0,0,0,0,0,1,0,0,36
333,C,Cataldi,6,0,0,0,0,0,0,0,0,0,0,0,36
335,C,Felipe Anderson,6,0,0,0,0,0,0,0,0,0,0,0,36
632,C,Zaccagni,6.5,0,0,0,0,0,0,0,0,0,0,0,36
645,C,Milinkovic-Savic,6.5,0,0,0,0,0,0,0,0,0,0,0,36
2085,C,Luis Alberto,8,1,0,0,0,0,0,0,0,1,0,0,36
2209,C,Lucas Leiva,6,0,0,0,0,0,0,0,0,0,0,0,36
5510,C,Romero L.,6,0,0,0,0,0,0,0,0,0,0,0,36
5674,C,Basic,6,0,0,0,0,0,0,0,0,0,0,0,36
785,A,Immobile,5.5,0,0,0,0,0,0,0,0,0,0,0,36
688,ALL,Sarri,7,0,0,0,0,0,0,0,0,0,0,0,36
4312,P,Maignan,6,0,1,0,0,0,0,0,0,0,0,0,36
357,D,Calabria,6,0,0,0,0,0,0,0,0,0,0,0,36
464,D,Florenzi,7,1,0,0,0,0,0,0,0,0,0,0,36
4292,D,Hernandez T.,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4751,D,Tomori,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4976,D,Kalulu,7,0,0,0,0,0,0,0,0,0,0,0,36
148,C,Krunic,6.5,0,0,0,0,0,0,0,0,0,0,0,36
1850,C,Kessie',6.5,0,0,0,0,0,0,0,0,0,0,0,36
2818,C,Bennacer,6,0,0,0,0,0,0,0,0,0,0,0,36
4449,C,Tonali,8,2,0,0,0,0,0,0,0,0,0,0,36
4892,C,Saelemaekers,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4970,C,Messias,6.5,0,0,0,0,0,0,0,0,1,0,0,36
186,A,Rebic,6,0,0,0,0,0,0,0,0,0,0,0,36
2530,A,Ibrahimovic,6,0,0,0,0,0,0,0,0,0,0,0,36
4200,A,Giroud,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4510,A,Rafael Leao,8,0,0,0,0,0,0,1,0,2,0,0,36
676,ALL,Pioli,7,0,0,0,0,0,0,0,0,0,0,0,36
2468,P,Ospina,6.5,0,0,0,0,0,0,0,0,0,0,0,36
142,D,Mario Rui,6,0,0,0,0,0,0,0,0,0,0,0,36
392,D,Koulibaly,6.5,0,0,0,0,0,0,0,0,0,0,0,36
2816,D,Di Lorenzo,6,0,0,0,0,0,0,0,0,0,0,0,36
4409,D,Rrahmani,6,0,0,0,0,0,0,0,0,0,0,0,36
152,C,Zielinski,6,0,0,0,0,0,0,0,0,0,0,0,36
2775,C,Ruiz,7,1,0,0,0,0,0,0,0,0,0,0,36
4220,C,Zambo Anguissa,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4287,C,Lobotka,6,0,0,0,0,0,0,0,0,0,0,0,36
4479,C,Elmas,6,0,0,0,0,0,0,1,0,0,0,0,36
383,A,Petagna,6,0,0,0,0,0,0,0,0,0,0,0,36
409,A,Insigne,4.5,0,0,0,1,0,0,0,0,0,0,0,36
410,A,Mertens,6.5,0,0,0,0,0,0,1,0,0,0,0,36
536,A,Politano,6,0,0,0,0,0,0,0,0,0,0,0,36
4517,A,Lozano,5,0,0,0,0,0,0,1,0,0,0,0,36
4661,A,Osimhen,6.5,0,0,0,0,0,0,0,0,0,0,0,36
782,ALL,Spalletti,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4270,P,Rui Patricio,6,0,2,0,0,0,0,0,0,0,0,0,36
1852,D,Spinazzola,6,0,0,0,0,0,0,0,0,0,0,0,36
2180,D,Karsdorp,5,0,0,0,0,0,0,0,0,0,0,0,36
2296,D,Mancini,5.5,0,0,0,0,0,0,1,0,0,0,0,36
4245,D,Smalling,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4331,D,Ibanez,5,0,0,0,0,0,0,0,0,0,0,0,36
530,C,Pellegrini Lo.,5.5,0,0,0,0,0,0,0,0,0,0,0,36
779,C,Cristante,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2215,C,Veretout,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2766,C,Zaniolo,5,0,0,0,0,0,0,0,0,0,0,0,36
5422,C,Zalewski,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5759,C,Oliveira,6,0,0,0,0,0,0,0,0,0,0,0,36
795,A,El Shaarawy,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2544,A,Abraham,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4884,A,Carles Perez,6,0,0,0,0,0,0,0,0,0,0,0,36
5311,A,Shomurodov,6,0,0,0,0,0,0,0,0,0,0,0,36
5190,ALL,Mourinho,5.5,0,0,0,0,0,0,0,0,0,0,0,36
159,P,Sepe,6,0,1,0,0,0,0,0,0,0,0,0,36
118,D,Radovanovic,6,0,0,0,0,0,0,1,0,0,0,0,36
660,D,Gyomber,6,0,0,0,0,0,0,1,0,0,0,0,36
2016,D,Fazio,6,0,0,0,0,0,0,0,0,0,0,0,36
4433,D,Zortea,6,0,0,0,0,0,0,1,0,0,0,0,36
5354,D,Ruggeri,6,0,0,0,0,0,0,0,0,0,0,0,36
5481,D,Mazzocchi,6,0,0,0,0,0,0,0,0,0,0,0,36
237,C,Perotti,6,0,0,0,0,0,0,1,0,0,0,0,36
376,C,Verdi,7,0,0,0,0,1,0,0,0,0,0,0,36
2117,C,Kastanos,6.5,0,0,0,0,0,0,0,0,0,0,0,36
5504,C,Coulibaly L.,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5792,C,Ederson D.s.,6.5,0,0,0,0,0,0,0,0,0,0,0,36
5798,C,Bohinen,6,0,0,0,0,0,0,1,0,0,0,0,36
505,A,Bonazzoli,6,0,0,0,0,0,0,0,0,0,0,0,36
5471,A,Djuric,6,0,0,0,0,0,0,0,0,0,0,0,36
1911,ALL,Nicola,6,0,0,0,0,0,0,0,0,0,0,0,36
761,P,Audero,6,0,2,0,0,0,0,0,0,0,0,0,36
45,D,Ferrari A.,5,0,0,0,0,0,0,0,0,0,0,0,36
2104,D,Bereszynski,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2784,D,Colley,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4421,D,Augello,5.5,0,0,0,0,0,0,0,0,0,0,0,36
238,C,Rincon,5.5,0,0,0,0,0,0,0,0,0,0,0,36
332,C,Candreva,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2855,C,Vieira,5,0,0,0,0,0,0,1,0,0,0,0,36
4404,C,Thorsby,5,0,0,0,0,0,0,0,0,0,0,0,36
4921,C,Askildsen,6,0,0,0,0,0,0,0,0,0,0,0,36
4978,C,Damsgaard,6,0,0,0,0,0,0,0,0,0,0,0,36
5788,C,Sabiri,5,0,0,0,0,0,0,0,0,0,0,0,36
5810,C,Trimboli,6,0,0,0,0,0,0,0,0,0,0,0,36
568,A,Quagliarella,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2819,A,Caputo,5.5,0,0,0,0,0,0,0,0,0,0,0,36
681,ALL,Giampaolo,5,0,0,0,0,0,0,0,0,0,0,0,36
509,P,Consigli,6.5,0,1,0,0,0,0,0,0,0,0,0,36
1895,D,Ferrari G.,6,0,0,0,0,0,0,0,0,0,0,0,36
4521,D,Muldur,6.5,0,0,0,0,0,0,0,0,0,0,0,36
4530,D,Kyriakopoulos,6,0,0,0,0,0,0,1,0,0,0,0,36
4979,D,Ayhan,5.5,0,0,0,0,0,0,1,0,0,0,0,36
5747,D,Ruan,6,0,0,0,0,0,0,0,0,0,0,0,36
2848,C,Frattesi,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2857,C,Traore' Hj.,6,0,0,0,0,0,0,0,0,0,0,0,36
4681,C,Lopez M.,6.5,0,0,0,0,0,0,0,0,0,0,0,36
5511,C,Matheus Henrique,6,0,0,0,0,0,0,0,0,0,0,0,36
531,A,Berardi,6,0,0,0,0,0,0,0,0,0,0,0,36
643,A,Defrel,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2137,A,Scamacca,7,1,0,0,0,0,0,0,0,0,0,0,36
4371,A,Raspadori,6.5,0,0,0,0,0,0,0,0,1,0,0,36
5474,ALL,Dionisi,6,0,0,0,0,0,0,0,0,0,0,0,36
2814,P,Provedel,6,0,3,0,0,0,0,0,0,0,0,0,36
2312,D,Hristov,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2739,D,Reca,5,0,0,0,0,0,0,0,0,0,0,0,36
4329,D,Nikolaou,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4982,D,Erlic,5,0,0,0,0,0,0,0,0,0,0,0,36
5332,D,Bastoni S.,6,0,0,0,0,0,0,1,0,0,0,0,36
5475,D,Amian,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5693,D,Kiwior,5,0,0,0,0,0,0,0,0,0,0,0,36
4515,C,Agudelo,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4988,C,Maggiore,6.5,0,0,0,0,0,0,1,0,1,0,0,36
5397,C,Kovalenko,6,0,0,0,0,0,0,0,0,0,0,0,36
215,A,Verde,6.5,1,0,0,0,0,0,0,0,0,0,0,36
649,A,Manaj,6,0,0,0,0,0,0,0,0,0,0,0,36
4992,A,Gyasi,5,0,0,0,0,0,0,0,0,0,0,0,36
5673,A,Antiste,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4861,ALL,Thiago Motta,5,0,0,0,0,0,0,0,0,0,0,0,36
316,P,Berisha,7,0,1,1,0,0,0,0,0,0,0,0,36
226,D,Izzo,6,0,0,0,0,0,0,0,0,0,0,0,36
706,D,Ansaldi,6,0,0,0,0,0,0,0,0,0,0,0,36
2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,0,0,36
2788,D,Bremer,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2869,D,Djidji,5.5,0,0,0,0,0,0,0,0,0,0,0,36
4899,D,Singo,5.5,0,0,0,0,0,0,1,0,0,0,0,36
4994,D,Vojvoda,6.5,0,0,0,0,0,0,1,0,0,0,0,36
1933,C,Mandragora,6,0,0,0,0,0,0,0,0,0,0,0,36
2008,C,Linetty,6,0,0,0,0,0,0,0,0,0,0,0,36
2065,C,Praet,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5298,C,Pobega,5,0,0,0,0,0,0,0,0,0,0,0,36
5453,C,Ricci S.,6,0,0,0,0,0,0,0,0,0,0,0,36
441,A,Belotti,6,0,0,0,0,0,0,0,0,0,0,0,36
2103,A,Pellegri,6,0,0,0,0,0,0,0,0,0,0,0,36
4184,A,Brekalo,5.5,0,0,0,0,0,0,0,0,0,0,0,36
1924,ALL,Juric,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2211,P,Silvestri,6.5,0,1,0,0,0,0,0,0,0,0,0,36
2280,D,Nuytinck,7,1,0,0,0,0,0,0,0,0,0,0,36
4412,D,Rodrigo Becao,5.5,0,0,0,0,0,0,1,0,0,0,0,36
4904,D,Mari',6.5,0,0,0,0,0,0,0,0,0,0,0,36
4998,D,Molina N.,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5355,D,Udogie,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5677,D,Perez N.,6,0,0,0,0,0,0,1,0,0,0,0,36
5686,D,Soppy,6.5,0,0,0,0,0,0,0,0,0,0,0,36
302,C,Pereyra,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2392,C,Walace,6,0,0,0,0,0,0,0,0,0,0,0,36
5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0,0,0,36
5329,C,Makengo,6.5,0,0,0,0,0,0,0,0,0,0,0,36
1943,A,Nestorovski,6,0,0,0,0,0,0,0,0,0,0,0,36
2119,A,Deulofeu,5.5,0,0,0,0,0,0,0,0,0,0,0,36
2826,A,Pussetto,6,0,0,0,0,0,0,0,0,0,0,0,36
5738,ALL,Cioffi G.,6,0,0,0,0,0,0,0,0,0,0,0,36
5478,P,Maenpaa,6,0,3,0,0,0,0,0,0,1,0,0,36
1847,D,Caldara,5,0,0,0,0,0,0,0,0,0,0,0,36
4373,D,Mateju,5.5,0,0,0,0,0,0,1,0,0,0,0,36
5479,D,Ceccaroni,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5484,D,Svoboda,6,0,0,0,0,0,0,0,0,0,0,0,36
5695,D,Haps,6.5,0,0,0,0,0,0,0,0,0,0,0,36
1980,C,Aramu,7,0,0,0,0,1,0,0,0,0,0,0,36
2107,C,Kiyine,6.5,1,0,0,1,0,0,1,0,0,0,0,36
4701,C,Cuisance,5,0,0,0,0,0,0,0,0,0,0,0,36
5486,C,Crnigoj,5.5,0,0,0,0,0,0,0,0,0,0,0,36
5488,C,Fiordilino,6,0,0,0,0,0,0,0,0,0,0,0,36
5490,C,Peretz,6,0,0,0,0,0,0,0,0,0,0,0,36
5508,C,Vacca,6,0,0,0,0,0,0,0,0,0,0,0,36
5496,A,Johnsen,7,1,0,0,0,0,0,0,0,0,0,0,36
